0,0,1
8,0,8448580
14,0,50331648
16,0,4995416064
18,0,67108864
20,0,59324235776
22,0,5401995116544
24,0,172263622049792
26,0,100467874988032
28,0,7803989936570368
30,0,290440806840401920
32,0,4657519298070183936
34,0,13673227535859580928
36,0,503862202942676271104
38,0,10692405667722013179904
40,0,118711834988738731048960
42,0,950272571118044915433472
44,0,21718018818237765613780992
