0,0,1
2,0,120
4,0,6780
5,0,5040
6,0,250920
7,0,525840
8,0,7099590
9,0,25326000
10,0,174371400
11,0,789642000
12,0,4065889500
13,0,18813286800
14,0,87402310200
15,0,374704369200
16,0,1622593044225
17,0,6498240714000
18,0,25860638016000
19,0,97970098590000
20,0,356821693452000
21,0,1247615919648000
22,0,4170059044668000
23,0,13213844289072000
24,0,40220236643184000
25,0,115063118321760000
26,0,307537081024320000
27,0,755177520021120000
28,0,1641804276742560000
29,0,3039545229315840000
30,0,4620776702734080000
31,0,5037369816407040000
32,0,2870129313999360000
