0,1,1
5,15,896
6,165,448
7,2625,128
8,39075,16
10,225,376320
11,2475,376320
12,27225,94080
12,39375,107520
13,433125,53760
13,586125,13440
14,6447375,6720
14,6890625,7680
15,3375,98344960
15,102571875,1920
16,37125,147517440
16,1526855625,120
17,408375,73758720
17,590625,42147840
18,4492125,12293120
18,6496875,42147840
18,8791875,5268480
19,71465625,10536960
19,96710625,5268480
19,103359375,6021120
20,50625,17898782720
20,1063816875,1317120
20,1136953125,3010560
20,1538578125,1505280
21,556875,35797565440
21,16924359375,752640
21,18087890625,286720
21,22902834375,94080
22,6125625,26848174080
22,8859375,10227875840
22,251931178125,47040
22,269251171875,107520
23,67381875,8949391360
23,97453125,15341813760
23,131878125,1278484480
23,4007996015625,13440
24,741200625,1118673920
24,1071984375,7670906880
24,1450659375,1917726720
24,1550390625,2191687680
24,59661883546875,560
25,759375,2405596397568
25,11791828125,1278484480
25,15957253125,958863360
25,17054296875,2191687680
25,23078671875,547921920
26,8353125,6013990993920
26,175529784375,159810560
26,187597265625,547921920
26,253865390625,547921920
26,271318359375,208732160
26,343542515625,34245120
27,91884375,6013990993920
27,132890625,1718283141120
27,2792519296875,136980480
27,2984501953125,104366080
27,3778967671875,34245120
27,4038767578125,78274560
28,1010728125,3006995496960
28,1461796875,3436566282240
28,1978171875,214785392640
28,41568644390625,8561280
28,44426443359375,39137280
28,47480712890625,7454720
28,60119940234375,9784320
29,11118009375,751748874240
29,16079765625,2577424711680
29,21759890625,429570785280
29,23255859375,490938040320
29,661319342578125,4892160
29,706784326171875,3727360
29,894928253203125,407680
30,11390625,246974563483648
30,122298103125,75174887424
30,176877421875,859141570560
30,239358796875,322178088960
30,255814453125,736407060480
30,346180078125,122734510080
30,9844210785234375,203840
30,10520989541015625,698880
31,125296875,740923690450944
31,1945651640625,107392696320
31,2632946765625,107392696320
31,2813958984375,368203530240
31,3807980859375,184101765120
31,4069775390625,70134005760
31,5153137734375,7670906880
31,156612444310546875,58240
32,1378265625,926154613063680
32,1993359375,211692482985984
32,28962414421875,13424087040
32,30953548828125,61367255040
32,41887789453125,92050882560
32,44767529296875,70134005760
32,56684515078125,11506360320
32,60581513671875,26300252160
32,2331288099594140625,1820
33,15160921875,617436408709120
33,21926953125,529231207464960
33,29672578125,26461560373248
33,460765683984375,15341813760
33,492442822265625,17533501440
33,623529665859375,5753180160
33,666396650390625,26300252160
33,712210693359375,5009571840
33,901799103515625,3287531520
34,166770140625,231538653265920
34,241196484375,529231207464960
34,326398359375,66153900933120
34,348837890625,75604458209280
34,6858826324453125,958863360
34,7330363154296875,6575063040
34,7834317626953125,2504785920
34,9919790138671875,3287531520
34,10601764892578125,2504785920
34,13423923798046875,136980480
35,170859375,19757965078691840
35,1834471546875,46307730653184
35,2653161328125,264615603732480
35,3590381953125,66153900933120
35,3837216796875,151208916418560
35,5192701171875,18901114552320
35,109117691525390625,821882880
35,116619413818359375,1252392960
35,124636871337890625,143130624
35,147663161778515625,136980480
35,157814843115234375,469647360
36,1879453125,69152877775421440
36,20179187015625,3858977554432
36,29184774609375,66153900933120
36,39494201484375,33076950466560
36,42209384765625,113406687313920
36,57119712890625,37802229104640
36,61046630859375,14400849182720
36,77297066015625,1181319659520
36,1624294779563671875,34245120
36,1735963274267578125,234823680
36,1855308856201171875,89456640
36,2349186664658203125,39137280
37,20673984375,103729316663132160
37,29900390625,19757965078691840
37,321032520703125,6615390093312
37,434436216328125,8269237616640
37,464303232421875,37802229104640
37,628316841796875,28351671828480
37,671512939453125,21601273774080
37,850267726171875,2362639319040
37,908722705078125,5400318443520
37,25841053311240234375,19568640
37,27617597545166015625,22364160
37,34969321493912109375,1223040
38,227413828125,86441097219276800
38,328904296875,59273895236075520
38,445088671875,2469745634836480
38,4778798379609375,826923761664
38,5107335556640625,4725278638080
38,6911485259765625,9450557276160
38,7386642333984375,10800636887040
38,9352944987890625,1771979489280
38,9995949755859375,8100477665280
38,10683160400390625,1542948126720
38,13526986552734375,675039805440
38,384662536433033203125,611520
38,411107666315185546875,2795520
39,2501552109375,43220548609638400
39,3617947265625,74092369045094400
39,4895975390625,7409236904509440
39,5232568359375,8467699319439360
39,76026337857421875,1181319659520
39,81253065673828125,1800106147840
39,102882394866796875,590659829760
39,109955447314453125,4050238832640
39,117514764404296875,1542948126720
39,148796852080078125,1012559708160
39,159026473388671875,771474063360
39,201358856970703125,28126658560
39,6119631261434619140625,174720
40,2562890625,1244751799957585920
40,27517073203125,12966164582891520
40,39797419921875,49394912696729600
40,53855729296875,9261546130636800
40,57558251953125,21169248298598400
40,77890517578125,2116924829859840
40,1131706343534765625,73832478720
40,1209509920458984375,675039805440
40,1292662408447265625,385737031680
40,1636765372880859375,506279854080
40,1749291207275390625,771474063360
40,1869553070068359375,88168464384
40,2214947426677734375,42189987840
40,2367222646728515625,144651386880
40,91095082491641044921875,4368
41,28191796875,4979007199830343680
41,302687805234375,2161027430481920
41,437771619140625,18523092261273600
41,592413022265625,6174364087091200
41,633140771484375,21169248298598400
41,856795693359375,5292312074649600
41,915699462890625,2016118885580800
41,1159455990234375,132307801866240
41,18004419101689453125,84379975680
41,19242203280029296875,192868515840
41,20565083770751953125,44084232192
41,24364421693455078125,21094993920
41,26039449114013671875,144651386880
41,27829632843017578125,55105290240
41,35237799969873046875,12054282240
42,310109765625,8713262599703101440
42,448505859375,1422573485665812480
42,3329565857578125,154359102177280
42,4815487810546875,3704618452254720
42,6516543244921875,2315386532659200
42,6964548486328125,10584624149299200
42,9424752626953125,5292312074649600
42,10072694091796875,4032237771161600
42,12754015892578125,330769504665600
42,13630840576171875,756044582092800
42,268008638628005859375,3515832320
42,286433940254150390625,36162846720
42,306125961273193359375,27552645120
42,327171787261962890625,2099249152
42,387615799668603515625,12054282240
42,414263963177490234375,13776322560
42,524539822408681640625,376696320
43,3411207421875,8713262599703101440
43,4933564453125,4979007199830343680
43,6676330078125,177821685708226560
43,52970365916015625,308718204354560
43,71681975694140625,463077306531840
43,76610033349609375,2646156037324800
43,103672278896484375,2646156037324800
43,110799635009765625,3024178328371200
43,140294174818359375,330769504665600
43,149939246337890625,1512089164185600
43,160247406005859375,288016983654400
43,202904798291015625,94505572761600
43,4263773796354638671875,3013570560
43,4556903594952392578125,6888161280
43,4870185747528076171875,1574436864
43,5769938046495498046875,376696320
43,6166614994727783203125,1722040320
44,37523281640625,5445789124814438400
44,54269208984375,7468510799745515520
44,73439630859375,622375899978792960
44,78488525390625,711286742832906240
44,788501732635546875,38589775544320
44,842710366845703125,264615603732480
44,1140395067861328125,661539009331200
44,1218795985107421875,1008059442790400
44,1543235923001953125,165384752332800
44,1649331709716796875,1134066873139200
44,1762721466064453125,432025475481600
44,2231952781201171875,189011145523200
44,2385397100830078125,144008491827200
44,3020382854560546875,3937732198400
44,63469318511450478515625,94174080
44,67832764942005615234375,861020160
44,72496193556060791015625,492011520
44,91794468921519287109375,107627520
45,38443359375,61960978486777610240
45,412756098046875,2178315649925775360
45,596961298828125,6223758999787929600
45,807835939453125,933563849968189440
45,863373779296875,2133860228498718720
45,1168357763671875,177821685708226560
45,12544345746474609375,66153900933120
45,13406755836181640625,126007430348800
45,16975595153021484375,41346188083200
45,18142648806884765625,378022291046400
45,19389936126708984375,216012737740800
45,24551480593212890625,141758359142400
45,26239368109130859375,216012737740800
45,28043296051025390625,24687170027520
45,33224211400166015625,7875464396800
45,35508339700927734375,27001592217600
45,1009739158136712158203125,53813760
45,1079157624077362060546875,82001920
45,1366426237374615673828125,2690688
46,422876953125,278824403190499246080
46,4540317078515625,544578912481443840
46,6566574287109375,3111879499893964800
46,8886195333984375,777969874973491200
46,9497111572265625,2667325285623398400
46,12851935400390625,533465057124679680
46,13735491943359375,203224783666544640
46,17391839853515625,11113855356764160
46,186731546683236328125,4134618808320
46,199569136875732421875,47252786380800
46,213289297393798828125,36002122956800
46,270066286525341796875,47252786380800
46,288633049200439453125,108006368870400
46,308476256561279296875,24687170027520
46,365466325401826171875,5906598297600
46,390591736710205078125,40502388326400
46,417444492645263671875,15429481267200
46,528566999548095703125,2250132684800
46,15030688611120772412109375,1345344
46,16064032061265875244140625,7687680
47,4651646484375,557648806380998492160
47,6727587890625,79664115197285498880
47,49943487863671875,77796987497349120
47,72232317158203125,933563849968189440
47,97748148673828125,388984937486745600
47,104468227294921875,1778216857082265600
47,141371289404296875,666831321405849600
47,151090411376953125,508061959166361600
47,191310238388671875,33341566070292480
47,204462608642578125,76209293874954240
47,2970729151778759765625,5906598297600
47,3174963541204833984375,18001061478400
47,3393238822174072265625,6171792506880
47,4020129579420087890625,1968866099200
47,4296509103812255859375,20251194163200
47,4591889419097900390625,15429481267200
47,4907576808929443359375,1175579525120
47,5814236995029052734375,3375199027200
47,6213959447662353515625,3857370316800
47,7868097336130224609375,70316646400
47,239124591540557742919921875,384384
48,51168111328125,650590274111164907520
48,74003466796875,318656460789141995520
48,100144951171875,9958014399660687360
48,549378366500390625,4862311718584320
48,794555488740234375,155593974994698240
48,1075229635412109375,116695481246023680
48,1149150500244140625,666831321405849600
48,1555084183447265625,444554214270566400
48,1661994525146484375,508061959166361600
48,2104412622275390625,41676957587865600
48,2249088695068359375,190523234687385600
48,2403711090087890625,36290139940454400
48,3043571974365234375,9526161734369280
48,44221425373620966796875,246108262400
48,47261600141934814453125,3375199027200
48,50510783610076904296875,3857370316800
48,53983344898223876953125,587789762560
48,63956606945319580078125,1687599513600
48,68353553924285888671875,3857370316800
48,73052786212921142578125,881684643840
48,86549070697432470703125,105474969600
48,92499224920916748046875,482171289600
48,3559540348360873830322265625,8008
49,562849224609375,487942705583373680640
49,814038134765625,557648806380998492160
49,1101594462890625,39832057598642749440
49,1177327880859375,45522351541305999360
49,8740110376142578125,11113855356764160
49,11827525989533203125,19449246874337280
49,12640655502685546875,133366264281169920
49,17105926017919921875,166707830351462400
49,18281939776611328125,254030979583180800
49,23148538845029296875,27784638391910400
49,24739975645751953125,190523234687385600
49,26440821990966796875,72580279880908800
49,33479291718017578125,23815404335923200
49,35780956512451171875,18145069970227200
49,45305742818408203125,396923405598720
49,703522676398515380859375,281266585600
49,751889093167144775390625,964342579200
49,803580648342132568359375,440842321920
49,858825941562652587890625,23991418880
49,952039777671757177734375,52737484800
49,1017491474130084228515625,482171289600
49,1087442903340911865234375,275526451200
49,1376917033822789306640625,30135705600
50,576650390625,2428870356681682321408
