0,1,1
2,1,384
3,1,1152
4,1,71424
4,7,864
5,1,424128
5,25,1152
6,1,9208832
6,7,317952
6,79,288
6,265,384
7,1,75531264
7,7,953856
7,25,423936
7,2161,192
8,1,970460160
8,7,56595456
8,25,1271808
8,49,357696
8,79,105984
8,265,141312
8,41503,24
9,1,8891492352
9,7,335916288
9,25,75460608
9,79,317952
9,175,953856
9,265,423936
9,2161,70656
10,1,88366368000
10,7,6994944000
10,25,447888384
10,49,125908992
10,79,18865152
10,265,25153536
10,553,238464
10,625,635904
10,1855,317952
10,2161,211968
10,41503,8832
11,1,795732393984
11,7,57134702592
11,25,9326592000
11,49,377726976
11,79,111972096
11,175,335757312
11,265,149296128
11,1975,317952
11,2161,12576768
11,6625,423936
11,15127,158976
11,41503,26496
12,1,6951310057472
12,7,708615806976
12,25,76179603456
12,49,21404528640
12,79,2331648000
12,175,1007271936
12,265,3108864000
12,343,94431744
12,553,83939328
12,625,223838208
12,1855,111919104
12,2161,74648064
12,6241,39744
12,20935,105984
12,41503,1572096
12,54025,211968
12,70225,70656
12,290521,19872
13,1,58436564262912
13,7,6421134753792
13,25,944821075968
13,49,126979218432
13,79,19044900864
13,175,57078743040
13,265,25393201152
13,553,251817984
13,625,671514624
13,1225,377726976
13,1855,335757312
13,1975,111919104
13,2161,1554432000
13,6625,149225472
13,15127,55959552
13,41503,9331008
13,170719,52992
13,572665,70656
13,1037575,26496
14,1,470352780902400
14,7,62041697777664
14,25,8561513005056
14,49,2531274375168
14,79,236205268992
14,175,338611249152
14,265,314940358656
14,343,31729065984
14,553,14269685760
14,625,38052495360
14,1855,19026247680
14,1975,335757312
14,2161,12696600576
14,3871,94431744
14,4375,503635968
14,6241,13989888
14,6625,447676416
14,12985,125908992
14,15127,167878656
14,20935,37306368
14,41503,194304000
14,54025,74612736
14,70225,24870912
14,290521,6994944
14,3278737,6624
14,4669921,17664
14,10998295,8832
15,1,3665760231215104
15,7,548876803571712
15,25,82722263703552
15,49,20581587468288
15,79,2140378251264
15,175,6750065000448
15,265,2853837668352
15,343,95187197952
15,553,84652812288
15,625,225740832768
15,1225,126916263936
15,1855,112870416384
15,1975,19026247680
15,2161,157470179328
15,6241,41969664
15,6625,25368330240
15,13825,251817984
15,15127,9513123840
15,15625,223838208
15,20935,111919104
15,41503,1587075072
15,46375,335757312
15,54025,223838208
15,70225,74612736
15,105889,62954496
15,170719,18653184
15,290521,20984832
15,572665,24870912
15,1037575,9326592
15,89687983,4416
16,1,27546453930344448
16,7,4681917473587200
16,25,731835738095616
16,49,246083584868352
16,79,20680565925888
16,175,54884233248768
16,265,27574087901184
16,343,5140108689408
16,553,1687516250112
16,625,4500043333632
16,1225,380748791808
16,1855,2250021666816
16,1975,112870416384
16,2161,1426918834176
16,2401,17847599616
16,3871,31729065984
16,4375,169221685248
16,6241,2378280960
16,6625,150493888512
16,12985,42305421312
16,15127,56435208192
16,20935,6342082560
16,41503,19683772416
16,43687,31477248
16,49375,167878656
16,54025,12684165120
16,70225,4228055040
16,146545,83939328
16,165625,223838208
16,170719,55959552
16,290521,1189140480
16,378175,167878656
16,491575,55959552
16,572665,74612736
16,1037575,27979776
16,2033647,7869312
16,3278737,2331648
16,4669921,6217728
16,10998295,3108864
16,1722499009,276
17,1,200364528863870976
17,7,38518015934103552
17,25,6242556631449600
17,49,2203308647350272
17,79,182958934523904
17,175,656222892982272
17,265,243945246031872
17,343,30475767877632
17,553,13721058312192
17,625,36589488832512
17,1225,20560434757632
